HSCode,Commodity,value,country,year
75,NICKEL AND ARTICLES THEREOF.,9.98,UNSPECIFIED,2010
76,ALUMINIUM AND ARTICLES THEREOF.,11.92,UNSPECIFIED,2010
78,LEAD AND ARTICLES THEREOF.,2.1,UNSPECIFIED,2010
79,ZINC AND ARTICLES THEREOF.,0.87,UNSPECIFIED,2010
80,TIN AND ARTICLES THEREOF.,0,UNSPECIFIED,2010
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.78,UNSPECIFIED,2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",2.66,UNSPECIFIED,2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,2,UNSPECIFIED,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",146.43,UNSPECIFIED,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",228.87,UNSPECIFIED,2010
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2.45,UNSPECIFIED,2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",15.39,UNSPECIFIED,2010
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",4.89,UNSPECIFIED,2010
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",46.69,UNSPECIFIED,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",32.62,UNSPECIFIED,2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,1.26,UNSPECIFIED,2010
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.21,UNSPECIFIED,2010
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0,UNSPECIFIED,2010
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",3.55,UNSPECIFIED,2010
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",1.85,UNSPECIFIED,2010
96,MISCELLANEOUS MANUFACTURED ARTICLES.,2.05,UNSPECIFIED,2010
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,3.35,UNSPECIFIED,2010
98,PROJECT GOODS; SOME SPECIAL USES.,42.42,UNSPECIFIED,2010
99,MISCELLANEOUS GOODS.,533.22,UNSPECIFIED,2010
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0,URUGUAY,2010
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0,URUGUAY,2010
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.02,URUGUAY,2010
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0,URUGUAY,2010
29,ORGANIC CHEMICALS,0.03,URUGUAY,2010
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0,URUGUAY,2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.02,URUGUAY,2010
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1.15,URUGUAY,2010
38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.65,URUGUAY,2010
39,PLASTIC AND ARTICLES THEREOF.,0.09,URUGUAY,2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2.18,URUGUAY,2010
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.08,URUGUAY,2010
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,1.51,URUGUAY,2010
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0,URUGUAY,2010
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0,URUGUAY,2010
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",11.38,URUGUAY,2010
55,MAN-MADE STAPLE FIBRES.,0,URUGUAY,2010
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0,URUGUAY,2010
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0,URUGUAY,2010
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0,URUGUAY,2010
69,CERAMIC PRODUCTS.,0.01,URUGUAY,2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",0.02,URUGUAY,2010
72,IRON AND STEEL,0.04,URUGUAY,2010
73,ARTICLES OF IRON OR STEEL,0,URUGUAY,2010
74,COPPER AND ARTICLES THEREOF.,0,URUGUAY,2010
78,LEAD AND ARTICLES THEREOF.,0.05,URUGUAY,2010
79,ZINC AND ARTICLES THEREOF.,0.05,URUGUAY,2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,0,URUGUAY,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",0.03,URUGUAY,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0,URUGUAY,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0,URUGUAY,2010
99,MISCELLANEOUS GOODS.,0,URUGUAY,2010
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,2,UZBEKISTAN,2010
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.02,UZBEKISTAN,2010
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.1,UZBEKISTAN,2010
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.14,UZBEKISTAN,2010
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.09,UZBEKISTAN,2010
26,"ORES, SLAG AND ASH.",0,UZBEKISTAN,2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0.31,UZBEKISTAN,2010
31,FERTILISERS.,8.92,UZBEKISTAN,2010
39,PLASTIC AND ARTICLES THEREOF.,0.47,UZBEKISTAN,2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.1,UZBEKISTAN,2010
50,SILK,2.89,UZBEKISTAN,2010
52,COTTON.,0.96,UZBEKISTAN,2010
55,MAN-MADE STAPLE FIBRES.,0,UZBEKISTAN,2010
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0,UZBEKISTAN,2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",0,UZBEKISTAN,2010
72,IRON AND STEEL,0,UZBEKISTAN,2010
73,ARTICLES OF IRON OR STEEL,0,UZBEKISTAN,2010
74,COPPER AND ARTICLES THEREOF.,1.61,UZBEKISTAN,2010
75,NICKEL AND ARTICLES THEREOF.,0.01,UZBEKISTAN,2010
79,ZINC AND ARTICLES THEREOF.,0,UZBEKISTAN,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.01,UZBEKISTAN,2010
99,MISCELLANEOUS GOODS.,0,UZBEKISTAN,2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0,VANUATU REP,2010
76,ALUMINIUM AND ARTICLES THEREOF.,0.07,VANUATU REP,2010
99,MISCELLANEOUS GOODS.,0,VANUATU REP,2010
9,"COFFEE, TEA, MATE AND SPICES.",0,VENEZUELA,2010
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0,VENEZUELA,2010
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0,VENEZUELA,2010
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0,VENEZUELA,2010
26,"ORES, SLAG AND ASH.",0.28,VENEZUELA,2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",5203.69,VENEZUELA,2010
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.83,VENEZUELA,2010
29,ORGANIC CHEMICALS,0,VENEZUELA,2010
30,PHARMACEUTICAL PRODUCTS,0,VENEZUELA,2010
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0,VENEZUELA,2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.04,VENEZUELA,2010
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0,VENEZUELA,2010
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0,VENEZUELA,2010
38,MISCELLANEOUS CHEMICAL PRODUCTS.,0,VENEZUELA,2010
39,PLASTIC AND ARTICLES THEREOF.,1.32,VENEZUELA,2010
40,RUBBER AND ARTICLES THEREOF.,0.06,VENEZUELA,2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.03,VENEZUELA,2010
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.13,VENEZUELA,2010
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.02,VENEZUELA,2010
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.01,VENEZUELA,2010
54,MAN-MADE FILAMENTS.,0,VENEZUELA,2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0,VENEZUELA,2010
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0,VENEZUELA,2010
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0,VENEZUELA,2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.05,VENEZUELA,2010
69,CERAMIC PRODUCTS.,0.02,VENEZUELA,2010
72,IRON AND STEEL,0.28,VENEZUELA,2010
73,ARTICLES OF IRON OR STEEL,0.25,VENEZUELA,2010
74,COPPER AND ARTICLES THEREOF.,0.19,VENEZUELA,2010
76,ALUMINIUM AND ARTICLES THEREOF.,0.17,VENEZUELA,2010
78,LEAD AND ARTICLES THEREOF.,1.24,VENEZUELA,2010
79,ZINC AND ARTICLES THEREOF.,0.85,VENEZUELA,2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.03,VENEZUELA,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",0.15,VENEZUELA,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.07,VENEZUELA,2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0.03,VENEZUELA,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0,VENEZUELA,2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.08,VENEZUELA,2010
99,MISCELLANEOUS GOODS.,0.14,VENEZUELA,2010
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",4.14,VIETNAM SOC REP,2010
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.22,VIETNAM SOC REP,2010
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.05,VIETNAM SOC REP,2010
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0,VIETNAM SOC REP,2010
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,6.23,VIETNAM SOC REP,2010
9,"COFFEE, TEA, MATE AND SPICES.",67.75,VIETNAM SOC REP,2010
10,CEREALS.,0.05,VIETNAM SOC REP,2010
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.58,VIETNAM SOC REP,2010
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",3.33,VIETNAM SOC REP,2010
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.12,VIETNAM SOC REP,2010
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.04,VIETNAM SOC REP,2010
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.39,VIETNAM SOC REP,2010
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.5,VIETNAM SOC REP,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,VIETNAM SOC REP,2010
18,COCOA AND COCOA PREPARATIONS.,0.01,VIETNAM SOC REP,2010
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.19,VIETNAM SOC REP,2010
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.17,VIETNAM SOC REP,2010
21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.27,VIETNAM SOC REP,2010
22,"BEVERAGES, SPIRITS AND VINEGAR.",0.07,VIETNAM SOC REP,2010
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,4.11,VIETNAM SOC REP,2010
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.01,VIETNAM SOC REP,2010
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",45.59,VIETNAM SOC REP,2010
26,"ORES, SLAG AND ASH.",1.07,VIETNAM SOC REP,2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",76.59,VIETNAM SOC REP,2010
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",42.68,VIETNAM SOC REP,2010
29,ORGANIC CHEMICALS,8.9,VIETNAM SOC REP,2010
30,PHARMACEUTICAL PRODUCTS,0.04,VIETNAM SOC REP,2010
31,FERTILISERS.,7,VIETNAM SOC REP,2010
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1.84,VIETNAM SOC REP,2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",7.82,VIETNAM SOC REP,2010
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.72,VIETNAM SOC REP,2010
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.61,VIETNAM SOC REP,2010
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0,VIETNAM SOC REP,2010
38,MISCELLANEOUS CHEMICAL PRODUCTS.,10.86,VIETNAM SOC REP,2010
39,PLASTIC AND ARTICLES THEREOF.,23.84,VIETNAM SOC REP,2010
40,RUBBER AND ARTICLES THEREOF.,77.03,VIETNAM SOC REP,2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2.6,VIETNAM SOC REP,2010
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1,VIETNAM SOC REP,2010
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.03,VIETNAM SOC REP,2010
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,11.77,VIETNAM SOC REP,2010
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.05,VIETNAM SOC REP,2010
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.23,VIETNAM SOC REP,2010
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1.24,VIETNAM SOC REP,2010
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.01,VIETNAM SOC REP,2010
50,SILK,6.83,VIETNAM SOC REP,2010
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.06,VIETNAM SOC REP,2010
52,COTTON.,0.06,VIETNAM SOC REP,2010
54,MAN-MADE FILAMENTS.,12.06,VIETNAM SOC REP,2010
55,MAN-MADE STAPLE FIBRES.,1.03,VIETNAM SOC REP,2010
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.08,VIETNAM SOC REP,2010
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.02,VIETNAM SOC REP,2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2.42,VIETNAM SOC REP,2010
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.77,VIETNAM SOC REP,2010
60,KNITTED OR CROCHETED FABRICS.,0.65,VIETNAM SOC REP,2010
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.78,VIETNAM SOC REP,2010
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.38,VIETNAM SOC REP,2010
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,14.23,VIETNAM SOC REP,2010
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",15.18,VIETNAM SOC REP,2010
65,HEADGEAR AND PARTS THEREOF.,0.11,VIETNAM SOC REP,2010
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0,VIETNAM SOC REP,2010
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.03,VIETNAM SOC REP,2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",2.04,VIETNAM SOC REP,2010
69,CERAMIC PRODUCTS.,2.81,VIETNAM SOC REP,2010
70,GLASS AND GLASSWARE.,0.64,VIETNAM SOC REP,2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",36.14,VIETNAM SOC REP,2010
72,IRON AND STEEL,51.49,VIETNAM SOC REP,2010
73,ARTICLES OF IRON OR STEEL,1.88,VIETNAM SOC REP,2010
74,COPPER AND ARTICLES THEREOF.,1.17,VIETNAM SOC REP,2010
75,NICKEL AND ARTICLES THEREOF.,0.01,VIETNAM SOC REP,2010
76,ALUMINIUM AND ARTICLES THEREOF.,1.32,VIETNAM SOC REP,2010
78,LEAD AND ARTICLES THEREOF.,0.12,VIETNAM SOC REP,2010
79,ZINC AND ARTICLES THEREOF.,0.22,VIETNAM SOC REP,2010
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1.45,VIETNAM SOC REP,2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.16,VIETNAM SOC REP,2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,1.56,VIETNAM SOC REP,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",68.51,VIETNAM SOC REP,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",393.91,VIETNAM SOC REP,2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",22.76,VIETNAM SOC REP,2010
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.13,VIETNAM SOC REP,2010
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.42,VIETNAM SOC REP,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2.18,VIETNAM SOC REP,2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0,VIETNAM SOC REP,2010
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.05,VIETNAM SOC REP,2010
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.88,VIETNAM SOC REP,2010
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.95,VIETNAM SOC REP,2010
96,MISCELLANEOUS MANUFACTURED ARTICLES.,1.69,VIETNAM SOC REP,2010
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.02,VIETNAM SOC REP,2010
98,PROJECT GOODS; SOME SPECIAL USES.,4.63,VIETNAM SOC REP,2010
99,MISCELLANEOUS GOODS.,0.25,VIETNAM SOC REP,2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0,VIRGIN IS US,2010
29,ORGANIC CHEMICALS,0,VIRGIN IS US,2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.01,VIRGIN IS US,2010
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0,VIRGIN IS US,2010
39,PLASTIC AND ARTICLES THEREOF.,0,VIRGIN IS US,2010
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.07,VIRGIN IS US,2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0,VIRGIN IS US,2010
72,IRON AND STEEL,0.16,VIRGIN IS US,2010
73,ARTICLES OF IRON OR STEEL,0,VIRGIN IS US,2010
76,ALUMINIUM AND ARTICLES THEREOF.,0.04,VIRGIN IS US,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",0.03,VIRGIN IS US,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.01,VIRGIN IS US,2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0,VIRGIN IS US,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0,VIRGIN IS US,2010
99,MISCELLANEOUS GOODS.,0,VIRGIN IS US,2010
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0,WALLIS F IS,2010
